smiles,iron_reactive
CC(=O)N[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)C[P@](=O)(O)O[P@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O,1
c1cc(cnc1)[C@H](c2ccc(cc2)Cl)C(=O)N3CCN(CC3)c4ccc(cc4)C(F)(F)F,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)OP(=O)(O)O)O)O,1
C1[C@H]([C@@H]([C@H]([C@H](O1)O[P@](=O)(O)O[P@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)O)O,1
[C@H](C(=O)O)(NC(=O)N)O,1
[C@H](C(=O)O)(N)NC(=O)N,1
CCCC[C@H](CN(C=O)O)C(=O)[C@H](C(C)C)NC(=O)Nc1ccc(cn1)C,1
C[C@@H](C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,1
c1ccc2c(c1)c(c(nc2Cl)C(=O)NCC(=O)O)O,1
C[n+]1cccc(c1)CC(O)(P(=O)(O)O)P(=O)(O)O,1
c1cc2c(nc1)CC(C2)(P(=O)(O)O)P(=O)(O)O,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)F)O)O,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@](=O)(O)O[P@](=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,1
C12=C(NC(=O)N1)NC(=O)NC2=O,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(C[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O)O,1
C(CNC(=O)N)C(=O)O,1
C[C@@H](CNC(=O)N)C(=O)O,1
c1ccc(cc1)NC(=S)N,1
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O)O,1
c1ccc(cc1)C2=CC(=O)NC(=N2)SCC(=O)NO,1
c1ccc(cc1)C(=O)Nc2cccc(c2)C(=O)N=O,1
CSC[C@@H](C(=O)O)OC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N,1
C(CS(=O)(=O)c1c(c(c(c(c1F)F)S(=O)(=O)N)F)F)O,1
C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,1
CCCCc1ccc(c(c1)C)N/C=N\O,1
c1ccc(cc1)CCS(=O)(=O)c2c(c(c(c(c2F)F)S(=O)(=O)N)F)NCc3ccccc3,1
CSC[C@H](C(=O)O)OC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N,1
CSC1=S=Nn2c1nc3c2cc(cc3)S(=O)(=O)N,1
CNc1c(c(c(c(c1S(=O)(=O)CCc2ccccc2)F)F)S(=O)(=O)N)F,1
CC(C)[C@H](C(=O)O)N(Cc1cn(nn1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)S(=O)(=O)c3ccc(cc3)c4ccccc4,1
c1ccc2c(c1)nc(s2)Sc3c(c(c(c(c3F)F)S(=O)(=O)N)F)F,1
Cc1cc(nc(n1)Sc2c(c(c(c(c2F)F)S(=O)(=O)N)F)F)C,1
C1C2CC3CC1CC(C2)(C3)Nc4c(c(c(c(c4F)F)S(=O)(=O)N)F)F,1
Cc1c(c2cc(ccc2[nH]1)OC)CC(=O)N[C@H](CCCCCC(=O)NO)C(=O)NCCc3c4ccccc4[nH]c3c5ccccc5,1
C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)N)F)F)SCCO)F,1
c1cc(c(cc1C#N)c2cc(ccn2)C(=O)O)O,1
CS[C@@H]([C@H](C(=O)O)OC(=O)[C@H](C[S@H]=O)NC(=O)CCC[C@@H](C(=O)O)N)O,1
CC[C@@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N,1
CC1([C@@H](N2[C@H](S1)CS[C@H]2CS)C(=O)O)C,1
CCCSc1ccc(cc1)S(=O)(=O)N,1
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](CCC3=C)O)C,1
c1ccc(cc1)c2nnc(o2)c3ccc(cc3)C(=O)N[C@@H](Cn4ccnc4)c5ccc(cc5F)c6ccc(cc6)F,1
c1cnc(cn1)C(=O)O,1
c1ccc(cc1)c2c(c(n(n2)c3ccccc3)C(=O)O)C(=O)O,1
c1ccc(cc1)c2c(c(c(o2)c3ccccc3)C(=O)O)C(=O)O,1
c1ccc(cc1)c2nnc(o2)c3ccc(cc3)C(=O)N[C@@H](Cn4ccnc4)c5ccc(cc5Cl)Cl,1
COc1cc(ccc1O)C(=O)[O-],1
Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCO[P@](=O)(NP(=O)(O)O)O,1
c1ccc(cc1)c2nnc(o2)c3ccc(cc3)C(=O)N[C@@H](Cn4cncn4)c5ccc(cc5Cl)Cl,1
COc1ccc(cc1OC)CO,1
C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O,1
CC(C)[C@@](CC(=O)O)(C(=O)O)O,1
c1cc(ccc1c2ccc(nc2)C([C@](Cn3cnnn3)(c4ccc(cc4F)F)O)(F)F)OCC(F)(F)F,1
[H]/N=C(\CS)/NCCC[C@@H](C(=O)O)N,1
CCc1cc2c(cc1OS(=O)(=O)N)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,1
C[C@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N,1
CCc1ccsc1c2ccc(c(c2)O)O,1
C[C@H](CO)[C@H](C(=O)O)OC(=O)[C@H](C(=C)S)NC(=O)CCC[C@@H](C(=O)O)N,1
c1cn(c2c1cc(c(c2)Cl)Cl)CCCCCNC(=O)CS,1
C1[C@H]([C@@H]([C@H]([N@@]1C[C@@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)CO)O)O,1
c1cc(cnc1)NC(=O)c2ccc(cc2Cl)Cl,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OC(=O)CCCCCC(=O)O)O)O)N,1
Cc1cccc(c1N(Cc2cccnc2)S(=O)(=O)c3ccc(cc3)OC)C(=O)NO,1
c1ccc(c(c1)C(=O)c2ccc(cc2)F)C(=O)O,1
c1ccc(cc1)Nc2nc(cs2)CSc3[nH]cnn3,1
c1ccc2c(c1)C(=O)NC(=N2)C(=O)NCc3cccc(c3)OCCSc4nc[nH]n4,1
c1nc2c(n1[C@@H]3CN(C[C@H]3OC[C@H](O)P(=O)(O)O)C(=O)CCP(=O)(O)O)N=C(NC2=O)N,1
CC(=O)N[C@H]([C@H](C[C@H](C(=O)O)OP(=O)(O)O)O)[C@H]([C@@H]([C@@H](CO)O)O)O,1
c1cc2c(cc1F)[C@@H](C(=O)N2)CC(=O)O,1
CC(C)C[C@H]([C@H](CNC(=O)c1nccs1)C(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,1
c1cc(nc(c1)C(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,1
c1cc(nc(c1)C(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO[C@H]4[C@H]([C@H]([C@H]([C@H](O4)CO)O)O)O,1
c1cc(nc(c1)C(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO[C@@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O,1
CSC[C@H](C(=O)O)NC(=O)[C@H](CCS)NC(=O)CCC[C@@H](C(=O)O)N,1
C[C@H]([C@](C)(C(=O)O)O)O,1
c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)Nc3ccncc3)NC(=O)c4ccc(cc4F)N5CCN(CC5)c6ccc(cc6F)F,1
c1cc(ccc1/N=N/N2CCCCCC2)S(=O)(=O)N,1
Cc1c(sc([n+]1Cc2cnc(nc2N)C)[C@@H](CC(C)C)O)CCO[P@@](=O)(O)OP(=O)(O)O,1
c1ccc(cc1)S(=O)(=O)c2ccc(s2)S(=O)(=O)N,1
c1ccc(cc1)CNc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,1
CC(C)c1ccccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N,1
c1ccc(cc1)[C@H]([C@H](c2ccccc2)O)Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,1
c1cc(ccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N)F,1
C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)OS(=O)(=O)N)OC,1
CCc1cc2c(cc1OS(=O)(=O)N)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4OS(=O)(=O)N)C,1
c1cc(cc(c1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N)C#N,1
Cc1nc2cc(ccc2c(n1)N)c3cccc(c3)S(=O)(=O)NC(=O)[C@H]([C@@H](C)O)N,1
CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@H]5C[C@](OC5)(Cn6cncn6)c7ccc(cc7F)F,1
CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NP(=O)(CNC(=O)OCc2ccccc2)O,1
[B-](CCCC[C@@](CCN1CCCCC1)(C(=O)O)N)(O)(O)O,1
c1cc(c(cc1Cl)Cl)CO[C@@H](Cn2ccnc2)c3ccc(cc3Cl)Cl,1
[B-](CCCC[C@@](CCN1CCCCC1)(C(=O)O)NC)(O)(O)O,1
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1
CCC[C@@H](C(=O)O)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,1
c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N[C@H](Cc2c[nH]c3c2cccc3)C(=O)O,1
[B-](CCCC[C@@](C1CCN(CC1)Cc2ccc(cc2)Cl)(C(=O)O)N)(O)(O)O,1
[B-](CCCC[C@@](C1CCN(CC1)Cc2ccc(c(c2)Cl)Cl)(C(=O)O)N)(O)(O)O,1
C([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)OP(=O)(O)O,1
Cc1cc(ccc1OCCCC(=O)NO)Cl,1
Cc1ccnc(n1)S(=O)(=O)N,1
CNC[C@H](c1ccc(c(c1)O)O)O,1
c1ccc(cc1)C(=O)CC(=O)C(=O)O,1
C([C@H]([C@@H]([C@H](C=O)O)O)O)O,1
C(CCC(=O)NO)CCNCCCN,1
C([C@H]([C@@H](C(=O)CO)O)O)O,1
CC(C)C[C@@H](C(=O)O)N[C@@H](Cc1cncn1Cc2cc(cc(c2)Cl)Cl)C(=O)O,1
[C@H]([C@@H](C(=O)NO)O)([C@H](C(=O)[O-])O)O,1
C([C@@H](C([C@@H](CO)O)O)O)O,1
C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,1
Cc1cc(c(c(c1)C)OCCNC(=O)[C@@H]([C@@H]([C@H]([C@@H](/C=C/C(C)(C)C)O)O)O)OC)C,1
CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)NC[C@@H]1CCCN(C1)C(=O)C2CC2)OC)O)O)O,1
Cc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,1
CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)NC1Cc2ccccc2C1)OC)O)O)O,1
CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)NCC(=O)N)OC)O)O)O,1
c1ccc(cc1)COc2ccc(cc2)C[C@H](C(=O)O)NC(=O)C(=O)O,1
CC(C)[C@H](C(=O)O)N(CCNC(=O)c1ccccc1)S(=O)(=O)c2ccc(cc2)c3ccccc3,1
CCCCCCCCC[C@H]1C[C@@H]1C(=O)O,1
CC(=O)NCCOP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2N=C(NC3=O)N)O)O,1
c1ccc(cc1)CCCC(=O)Nc2cnccc2C(=O)O,1
c1ccc(c(c1)c2ccc(o2)C(=O)NN)Cl,1
c1ccc2c(c1)ccn3c2nc(c3)C(=O)NN,1
C1[C@H]([C@H]([C@H]([C@H]1O)O)O)N,1
CCOc1ccc(cc1)CC(=O)O,1
c1cc(ccc1Cc2[n-]nnn2)Cl,1
c1cc(c(cc1OCc2n[n-]nn2)Cl)Cl,1
c1cc(cc(c1)Cl)OCc2n[n-]nn2,1
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CP(=O)(O)O)O)O)O)O,1
c1nc2c(n1[C@@H]3CN(C[C@H]3OC[C@@H](O)P(=O)(O)O)C(=O)CCP(=O)(O)O)N=C(NC2=O)N,1
c1cc(ccc1CCO)O,1
c1cnccc1NC(=S)N,1
C1([C@H]([C@@H]([C@@H]([C@@H]1O)O)O)O)N,1
CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)NCC[C@H](c1ccccc1)c2ccco2)OC)O)O)O,1
C([C@H]1[C@@H]([C@@H]([C@@H](O1)O)O)O)O,1
c1c([nH]c(n1)N)CC[C@@H](C(=O)O)N,1
COc1ccc(cc1)S(=O)(=O)NCC(=O)NO,1
c1cc(ccc1C(=O)O)Br,1
CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc3cnco3)Cc4ccccc4,1
COc1ccc2c(c1)C(=O)[N+](=C2)C[C@@]3(C(=O)NC(=O)N3)c4ccc(cc4)c5cccnc5,1
CC(C)c1nc(cs1)CN(C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC[C@H](Cc2ccccc2)NC(=O)OCc3cccnc3)Cc4ccccc4,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O)O)N,1
COc1cc(ccc1OC(F)F)C2=NNC(=O)C=C2,1
C[C@@H]1[C@H](C[C@@H](O1)n2cnc3c2ncnc3N)OP(=O)(O)OP(=O)(O)OP(=O)(O)O,1
C1=CN(C(=O)N[C@@H]1O)C2[C@@H]([C@@H]([C@H](O2)CO)O)O,1
c1cc2c(cc1O)sc(n2)S(=O)(=O)N,1
C[C@H](CS)C(=O)N1C[C@H](C[C@H]1C(=O)O)Sc2ccccc2,1
C[C@H]([C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#CC#Cc2ccc(cc2)N)O,1
C[C@H]([C@@H](C(=O)N=O)NC(=O)c1ccc(cc1)C#CC#Cc2cccc(c2)N)O,1
c1cc(ccc1c2c(oc(n2)COc3ccc(c(c3F)C(=O)N)F)Br)C(F)(F)F,1
CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)O)OC,1
c1cn(cn1)CC(O)(P(=O)(O)O)P(=O)(O)O,1
C/C(=C(\C1=NC2=C(NC1)N=C(NC2=O)N)/O)/O,1
CC(=CCC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CO[P@@](=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C,1
c1ccc(cc1)Cc2cc3c(s2)NC(=O)N(C3=O)O,1
CCCCCCOc1cccc(c1)CN2C=CC(=C(C2=O)C(=O)O)O,1
c1ccc(cc1)Oc2cccc(c2)CCCNC(=O)CC(=O)C(=O)O,1
c1cc(ccc1CCN)S(=O)(=O)N,1
CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C,1
C(CNC(=N)N)[C@@H]([C@@H](C(=O)O)N)O,1
COc1cc(ccc1O)OO,1
c1ccc(cc1)NC(=O)CCCCCCC(C(F)(F)F)(O)O,1
C1C=C(C=C([C@]1(N)O)C(=O)O)[N+](=O)[O-],1
c1ccc(cc1)c2ccc(c3c2CC([C@H](CC3)[NH3+])(O)O)Br,1
c1ccc(cc1)C[C@H](CC(C[N+](=O)[O-])(O)O)C(=O)O,1
C(CCC(C(F)(F)F)(O)O)CCNCCCN,1
c1cnccc1c2[nH]nc(n2)c3ccnc(c3)C#N,1
c1ccc(cc1)C[C@@H](C(=O)O)NC(=O)CCC([C@H](Cc2ccccc2)NC(=O)c3ccccc3)(O)O,1
c1ccc(cc1)C[C@@H](C(CCC(=O)N[C@@H](Cc2c[nH]c3c2cccc3)C(=O)O)(O)O)NC(=O)c4ccccc4,1
CCCC[C@@H](C(CNC1CC1)(O)O)N,1
CSCC[C@@H](C(c1ccccn1)(O)O)N,1
CSCC[C@@H](C(c1nccs1)(O)O)N,1
C(=O)(C(C(C(=O)O)(F)F)(O)O)O,1
c1ccc(cc1)c2cnc3n2CCN(C3)C(=O)c4ccc(s4)C(C(F)(F)F)(O)O,1
CC(C)[C@H](NS(=O)(=O)CCc1ccccc1)[P@](=O)(C[C@@H](c2cccc(c2)CN)C(=O)O)O,1
c1ccc(cc1)c2ccc(cc2)CC[C@@H](CC(=O)O)O,1
c1ccc(cc1)c2cc(cnc2)C(=O)O,1
CC(C)C[C@H](CS)C(=O)N[C@@H](Cc1ccc(cc1)OC)C(=O)O,1
[H]/N=C(/N)\Nc1cccc(c1)[C@@H](C(=O)O)O[P@](=O)([C@H](CCCCC)NC(=O)OCc2ccccc2)O,1
CC(C)[C@H](NS(=O)(=O)c1ccc(cc1)c2ccccc2)[P@@](=O)(C[C@@H](c3cccc(c3)CN)C(=O)O)O,1
[H]/N=C(\N)/NCCCC[C@H](N)P(=O)(O)O,1
[H]/N=C(\c1ccc(cc1)[C@H](N)P(=O)(O)O)/N,1
c1cnn(c1)c2ccc(cc2)[C@H](N)P(=O)(O)O,1
[H]/N=C(/N)\Nc1ccc(cc1)[C@H](N)P(=O)(O)O,1
[H]/N=C(/N)\NCCC[C@H](N)P(=O)(O)O,1
CC(C)[C@H](NS(=O)(=O)c1ccccc1)[P@@](=O)(C[C@@H](c2cccc(c2)CN)C(=O)O)O,1
CC(C)[C@H](NS(=O)(=O)c1cccc2c1nsn2)[P@](=O)(C[C@@H](c3cccc(c3)CN)C(=O)O)O,1
C[C@@H](CP(=O)([C@@H](C)N)O)C(=O)O,1
C([C@H](C(=O)O)OP(=O)(O)O)O,1
CC(C)C[C@@H](N)P(=O)(O)O,1
[H]/N=C(/N)\Nc1cccc(c1)[C@H](C[P@](=O)([C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)O)C(=O)O,1
c1ccc(cc1)C[C@H](CP(=O)([C@H](CCc2cccnc2)N)O)C(=O)O,1
c1ccc(cc1)CC[C@H](N)P(=O)(C[C@@H](Cc2ccccc2)C(=O)O)O,1
C1CCC(CC1)NC[C@H](N)P(=O)(O)O,1
CN1CCC[C@H]1C(=O)O,1
C(C(CC(=O)O)O)C(=O)O,1
C([C@H](C(=O)O)O)OP(=O)(O)O,1
CCCCCCCCC/C=C/C(=O)O,1
[H]/N=C(/N)\Nc1cccc(c1)[C@@H](C(=O)O)O[P@@](=O)([C@H](C2CCCCC2)NC(=O)OCc3ccccc3)O,1
C[N+]1(C[C@@H](C[C@@H]1C(=O)O)O)C,1
CC(C)C[C@@H](CP(=O)([C@H](c1ccccc1)N)O)C(=O)O,1
C(CP(=O)(CNC(=O)CN)O)C(=O)NCC(=O)O,1
c1cc(ccc1SCCC(=O)O)Cl,1
CC(=O)N[C@H](CCP(=O)(C[C@H](CCC[C@H](C(=O)O)N)C(=O)O)O)C(=O)O,1
CC(C)[C@H](NC(=O)OCc1ccccc1)[P@](=O)(O)O[C@@H](c2cccc(c2)CN)C(=O)O,1
C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O,1
CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1
c1ccc(cc1)CNC[C@H](N)P(=O)(O)O,1
C(CC[N+](=O)[O-])C[C@@H](C(=O)O)N,1
CC(C)[C@H](NC(=O)OCc1ccccc1)[P@@](=O)(C[C@@H](c2cccc(c2)CN)C(=O)O)O,1
[H]/N=C(/N)\Nc1cccc(c1)[C@@H](C(=O)O)O[P@](=O)([C@H](C(C)C)NC(=O)CCc2ccccc2)O,1
c1ccc(c(c1)C(=O)C(=O)O)N,1
CC(C)[C@H](NS(=O)(=O)C[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)[P@@](=O)(C[C@@H](c3cccc(c3)CN)C(=O)O)O,1
c1ccc(c(c1)c2ccc(o2)C(=O)O)OC(F)(F)F,1
c1cc(c(cc1[N+](=O)[O-])Cl)c2ccc(o2)C(=O)O,1
c1ccc(c(c1)Cc2ccc(o2)C(=O)O)Cl,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O)N,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(CP(=O)(O)O)O)O)O)N,1
COc1ccccc1c2ccc(o2)C(=O)O,1
c1ccc(c(c1)c2ccc(o2)C(=O)O)[N+](=O)[O-],1
c1ccc(cc1)CC[C@@H](N)[P@@](=O)(C[C@@H](Cc2ccccc2)C(=O)O)O,1
C(CC(=O)O)[C@H](C[P@](=O)(CCC(=O)O)O)C(=O)O,1
C(CC(=O)O)[C@H](C[P@](=O)(CC[C@@H](C(=O)O)N)O)C(=O)O,1
COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)c3ccccc3CC(=O)O,1
c1ccc(cc1)C[C@H](CC(=O)O)C(=O)O,1
CCOP(=O)(O)OCC,1
C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO[P@](=O)(N[P@@](=O)(O)OP(=O)(O)O)O)O,1
Cc1ccc(s1)c2ccc(cc2)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N,1
c1ccc(cc1)c2cc(sc2)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)N,1
c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N,1
c1ccc(cc1)c2cc(sc2)c3ccc(cc3)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N,1
c1cc(c(cc1Cl)c2ccc(o2)C(=O)O)Cl,1
c1ccc(c(c1)c2ccc(o2)C(=O)O)C(F)(F)F,1
c1ccc(c(c1)c2ccc(o2)C(=O)O)Cl,1
CC(=CCC/C(=C/CC/C(=C(/CO[P@@](=O)(O)OP(=O)(O)O)\F)/C)/C)C,1
CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)[P@@](=O)(O)O[C@@H](Cc3ccccc3)C(=O)O,1
CC1=C(C(=O)C(=CO1)O)C(=O)O,1
C(CC(=O)O)[C@H](CP(=O)(O)O)C(=O)O,1
[C@H]([C@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O,1
C(CS[C@@H](CC(=O)O)C(=O)O)NC(=N)N,1
[C@H]([C@@H]([C@@H](C(=O)[O-])O)O)([C@H](C(=O)[O-])O)O,1
C([C@@H]([C@H](C(=O)[O-])O)O)C(=O)C(=O)[O-],1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(CP(=O)(O)O)O)O)O)N=C(NC2=O)N,1
Cc1ccc(cc1)CS(=O)(=O)CNC,1
c1cc(ccc1C[C@H](C(=O)O)N)I,1
C=C(C(=O)O)O[C@H]1C=CC=C([C@@H]1O)C(=O)O,1
CC[C@H](C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](Cc2ccc(cc2)O)P(=O)(O)O)NC(=O)C,1
CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)P(=O)(C[C@@H](Cc2ccccc2)C(=O)O)O)NC(=O)C,1
C[C@@H](C[P@](=O)([C@H](C)N)O)C(=O)O,1
CSCC[C@H](C(=O)O)N,1
C1=CC(=O)O[C@H]1CC(=O)O,1
C=Nc1ccc2ccccc2c1,1
C([C@@H](C(=O)O)NC(=O)N)C(=O)O,1
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,1
CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,1
CCCC[C@H](N)P(=O)(O)O,1
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,1
c1ccc(c(c1)C(=O)CCC(=O)O)C(=O)O,1
C1=C(NC(=O)N[C@H]1C(=O)O)C(=O)O,1
C(C(=O)O)P(=O)(O)O,1
C[N+]1(CCC[C@H]1C(=O)O)C,1
C[N+](C)(C)CCOP(=O)(O)O,1
c1cc(nc(c1)C(=O)O)C(=O)O,1
CC(C)C[C@H](N)P(=O)(O)O,1
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)O)C,1
c1ccc(cc1)[C@H](N)P(=O)(O)O,1
C1CCC(CC1)[C@H](N)P(=O)(O)O,1
C1CCC(CC1)C[C@H](N)P(=O)(O)O,1
C1CCC(C1)CC[C@H](N)P(=O)(O)O,1
CCC[C@H](C)[C@H](N)P(=O)(O)O,1
CCCC(CCC)[C@H](N)P(=O)(O)O,1
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[P@](=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3c2cccc3)C(=O)O)O)O)O)O,1
c1ccc(cc1)CC(NC(=O)OCc2ccccc2)[P@](=O)(C3CCC[C@H]3C(=O)N[C@@H](Cc4c[nH]c5c4cccc5)C(=O)O)O,1
C[C@H](N)[P@@](=O)(C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)O)O,1
[C@H]([C@H](C(=O)O)O)(C(=O)O)O,1
C(C[C@@H](C(=O)O)NC(=O)CCC(=O)O)CNC(=N)N,1
[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,1
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,1
